"Continent ID","Continent","Country ID","Country","Trade Value","Share"
"af","Africa","ago","Angola",3417374,0.0007550960262922324
"af","Africa","bdi","Burundi",36790,0.00000812904376497604
"af","Africa","ben","Benin",36327,0.000008026740224253455
"af","Africa","bfa","Burkina Faso",6446,0.0000014242950831485608
"af","Africa","bwa","Botswana",74369,0.00001643242336932599
"af","Africa","caf","Central African Republic",384127,0.00008487592265041999
"af","Africa","civ","Cote d'Ivoire",75087405,0.016591160680714343
"af","Africa","cmr","Cameroon",7672774,0.0016953605774604587
"af","Africa","cod","Democratic Republic of the Congo",25894,0.000005721485709439782
"af","Africa","cog","Republic of the Congo",681504,0.00015058374128856295
"af","Africa","com","Comoros",402283,0.0000888876355777618
"af","Africa","cpv","Cape Verde",93613,0.000020684538569467303
"af","Africa","dji","Djibouti",273540,0.00006044084347571476
"af","Africa","dza","Algeria",60243959,0.013311382965110688
"af","Africa","egy","Egypt",62996307,0.013919536195565818
"af","Africa","eri","Eritrea",13643,0.0000030145296027607535
"af","Africa","esh","Western Sahara",153726,0.00003396698509961149
"af","Africa","eth","Ethiopia",5897873,0.001303182053201156
"af","Africa","gab","Gabon",18076790,0.003994210846433303
"af","Africa","gha","Ghana",2744166,0.0006063453523337657
"af","Africa","gin","Guinea",18728,0.000004138100886938605
"af","Africa","gmb","Gambia",120165,0.00002655141462403767
"af","Africa","gnb","Guinea-Bissau",38832,0.000008580239942417766
"af","Africa","gnq","Equatorial Guinea",78394344,0.01732185521344351
"af","Africa","ken","Kenya",10951371,0.002419792719366388
"af","Africa","lbr","Liberia",2995948,0.000661978592269433
"af","Africa","lby","Libya",5631,0.0000012442143365202523
"af","Africa","lso","Lesotho",4585707,0.001013248515802038
"af","Africa","mar","Morocco",325537825,0.07193017740092719
"af","Africa","mdg","Madagascar",4124237,0.0009112830407755773
"af","Africa","mli","Mali",4481016,0.0009901162048262537
"af","Africa","moz","Mozambique",11683947,0.0025816612261663633
"af","Africa","mrt","Mauritania",36047627,0.007965010532931013
"af","Africa","mus","Mauritius",3268767,0.0007222601250478237
"af","Africa","mwi","Malawi",185406,0.000040966933631126606
"af","Africa","myt","Mayotte",3696,8.166606620100964e-7
"af","Africa","nam","Namibia",108049225,0.023874337559030803
"af","Africa","ner","Niger",133501,0.000029498110129602237
"af","Africa","nga","Nigeria",121847192,0.02692310835573358
"af","Africa","reu","Reunion",129793,0.000028678797971936265
"af","Africa","rwa","Rwanda",492269,0.00010877075958524028
"af","Africa","sdn","Sudan",905985,0.00020018460764913883
"af","Africa","sen","Senegal",12040947,0.0026605432219287024
"af","Africa","shn","Saint Helena",315883,0.00006979686685544785
"af","Africa","sle","Sierra Leone",5471526,0.0012089772850014757
"af","Africa","som","Somalia",76888,0.00001698901649908882
"af","Africa","ssd","South Sudan",132,2.9166452214646298e-8
"af","Africa","stp","Sao Tome and Principe",61429,0.000013573227220405359
"af","Africa","swz","Eswatini",13896720,0.003070591059244845
"af","Africa","syc","Seychelles",9123255,0.002015855916663128
"af","Africa","tcd","Chad",85866,0.000018972777165627416
"af","Africa","tgo","Togo",192735,0.00004258633460295344
"af","Africa","tun","Tunisia",56643853,0.012515910846802645
"af","Africa","tza","Tanzania",1733913,0.00038312189893071214
"af","Africa","uga","Uganda",4718985,0.0010426973523040353
"af","Africa","zaf","South Africa",517485050,0.1143424468380216
"af","Africa","zmb","Zambia",489498,0.00010815848504670405
"af","Africa","zwe","Zimbabwe",1327916,0.0002934136254474565
"at","Antarctica","ata","Antarctica",53651,0.000011854616119454458
"at","Antarctica","atf","French South Antarctic Territory",36368,0.000008035799501077701
"as","Asia","afg","Afghanistan",3810290,0.0008419139485526109
"as","Asia","are","United Arab Emirates",470780584,0.10402272277893392
"as","Asia","arm","Armenia",923837,0.00020412914935319843
"as","Asia","aze","Azerbaijan",143895,0.00003179474728353431
"as","Asia","bgd","Bangladesh",377336764,0.08337556587905506
"as","Asia","bhr","Bahrain",49806881,0.01100522738368996
"as","Asia","brn","Brunei",480328,0.00010613230044967143
"as","Asia","btn","Bhutan",93727,0.000020709727778198134
"as","Asia","cck","Cocos (Keeling) Islands",57830,0.000012777999481613602
"as","Asia","chn","China",82694820812,18.27207984554497
"as","Asia","cxr","Christmas Island",176568,0.00003901410708057324
"as","Asia","cyp","Cyprus",24299116,0.005369083376304146
"as","Asia","geo","Georgia",1943741,0.000429485068137491
"as","Asia","hkg","Hong Kong",376754347,0.08324687620027098
"as","Asia","idn","Indonesia",1654070305,0.36548001901854493
"as","Asia","ind","India",4984539135,1.1013736552500901
"as","Asia","iot","British Indian Ocean Territory",39588,0.000008747284168738012
"as","Asia","irn","Iran",2164629,0.000478292032507103
"as","Asia","irq","Iraq",2996,6.619900820839417e-7
"as","Asia","isr","Israel",700423623,0.1547641828048404
"as","Asia","jor","Jordan",32419901,0.007163435555455028
"as","Asia","jpn","Japan",17934545208,3.9627807257617103
